day,time,relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (Â°),wind_speed_100m (km/h),wind_direction_100m (Â°),PM10 (Âµg/mÂ³),NO (Âµg/mÂ³),NO2 (Âµg/mÂ³),NOx (ppb),NH3 (Âµg/mÂ³),SO2 (Âµg/mÂ³),CO (mg/mÂ³),Ozone (Âµg/mÂ³),Benzene (Âµg/mÂ³),Toluene (Âµg/mÂ³),Xylene (Âµg/mÂ³),Eth-Benzene (Âµg/mÂ³),MP-Xylene (Âµg/mÂ³)
23-09-2024,13:00:00,75,0,978.1,6.2,353,13.2,349,97.8,14.2,11.61,30.75,34.97,9.42,0.67,30.1,5.05,6.3,1.96,2.28,3.9
23-09-2024,14:00:00,82,0,978.2,8.3,2,11.2,356,113.96,11.69,9.95,22.58,36.43,6.9,1.08,39.69,3.23,4.87,2.67,1.96,3.42
23-09-2024,15:00:00,72,0,978.9,5.5,349,9.4,358,92.94,11.37,10.09,22.65,36.41,7.36,1.01,38.63,3.17,5.14,2.68,2.32,3.65
23-09-2024,16:00:00,80,0,979.2,2.9,240,5.7,342,84.26,14.84,9.43,21.37,36.59,6.91,0.77,27.31,3.18,5.3,2.61,2.68,3.9
23-09-2024,17:00:00,84,0,979.1,2.9,210,2.5,262,84.84,15.25,9.34,21.33,36.28,7.08,0.77,27.33,3.21,5.5,2.63,2.79,4.11
23-09-2024,18:00:00,88,0,979.2,4.1,195,4.2,211,85.9,18.35,9.57,19.38,36.1,5.67,1.11,27.71,3.43,5.56,2.81,4.43,7.66
23-09-2024,19:00:00,90,0,979.1,5.4,200,4.4,215,93.63,18.1,9.63,19.36,36.51,6.2,1.16,27.58,2.85,3.58,2.75,2.78,5.67
23-09-2024,20:00:00,91,0,978.8,6.1,220,4.2,239,111.58,19.9,10.44,33.58,36.33,6.2,1.09,20.66,4.54,6.76,2.54,4.63,6.13
23-09-2024,21:00:00,93,0,978.4,6.8,245,6.6,257,107.26,20.07,10.54,33.56,36.74,6.5,1.12,20.46,4.62,8.12,2.57,4.96,5.78
23-09-2024,22:00:00,93,0,978.4,5.9,256,9.4,263,73.34,16.48,10.9,32.17,36.42,6.57,0.87,19.16,3.93,9.09,3.64,4.74,5.89
23-09-2024,23:00:00,94,0,978.4,5.6,255,10.1,272,73.83,15.14,11.1,32.72,38.66,6.92,0.89,18.24,4.63,8.16,3.73,4.5,6.67
24-09-2024,00:00:00,94,0,978.6,5.2,258,10.6,280,78.09,9.94,9.38,21.95,50.86,4.04,0.65,17.77,3.99,17.09,12.75,9.93,7.26
24-09-2024,01:00:00,91,0,979.8,2.3,219,2.5,278,51,10.78,10.14,30.72,38.56,6.12,0.72,11.16,2.74,5.44,3.83,2.9,6.01
24-09-2024,02:00:00,87,0,980.2,2,225,1.5,284,47.75,18.19,7.52,33.24,40.54,6.63,0.86,12.31,4.84,9.3,2.34,3.78,6.44
24-09-2024,03:00:00,80,0,980.9,1.5,225,1.3,214,46,10.36,6.78,19.4,45.75,7.88,1.14,6.22,3.64,11.53,2.69,4.62,7.48
24-09-2024,04:00:00,72,0,981.1,1,225,1.1,198,47.67,8.96,8.44,25.34,45.71,6.01,1.1,7.24,3.34,9.7,3.51,5.32,6.32
24-09-2024,05:00:00,65,0,981.1,0.4,270,0.5,225,49.5,12.34,8.94,30.64,45.79,4.96,1.06,7.42,2.85,10.2,2.7,5.62,6.85
24-09-2024,06:00:00,62,0,980.6,1.1,252,1.5,256,48.5,7.2,7.85,22.79,45.78,7.47,0.96,9.5,2.86,10.32,2.69,5.61,6.91
24-09-2024,07:00:00,61,0,979.7,0.8,297,0.8,297,47.5,11.59,9.4,26.56,45.85,6.87,0.88,10.62,2.96,8.96,3.64,5.19,6.83
24-09-2024,08:00:00,57,0,978.6,1.8,349,1.8,349,63,13.29,7.55,20.8,45.72,7.8,0.87,10.3,4.22,10.8,2.47,5.79,6.76
24-09-2024,09:00:00,55,0,977.5,3.6,354,4,355,63,15.28,8.75,25.32,45.78,8.88,0.82,16.82,4.04,10.36,2.52,5.38,6.36
24-09-2024,10:00:00,56,0,976.6,5.5,337,6.3,336,73.06,12.38,14.27,23.02,44.66,5.2,0.83,29.96,2.62,5.27,1.03,3.13,4.27
24-09-2024,11:00:00,58,0,976.1,7.8,338,9.8,336,186.72,13.36,13.87,22.21,38.42,12.46,1.22,38.22,4.66,5.1,3.27,2.68,4.39
24-09-2024,12:00:00,65,0,976,8.6,345,15.9,347,36.96,14.51,12.25,29.77,33.49,36.67,0.79,41.8,4.74,4.93,2.01,1.92,3.41
24-09-2024,13:00:00,76,0,976.5,5.4,53,8.5,36,86.98,14.97,11.6,31.04,38.8,7.38,0.72,45.85,5.01,5.82,1.99,1.98,3.45
24-09-2024,14:00:00,78,0,977.1,6.8,87,12.2,76,114.15,11.97,10.48,22.57,38.71,5.83,1.32,56.12,3.37,4.51,2.67,1.66,2.93
24-09-2024,15:00:00,81,0,977.8,6.5,124,11.5,104,141.72,11.99,10.55,22.26,37.62,6.74,0.88,48.62,3.31,4.1,2.62,1.23,2.54
24-09-2024,16:00:00,80,0,978.6,6.5,146,11.7,133,132.52,15.77,10.3,21.1,28.81,8.04,0.84,30.38,2.75,3.12,2.63,0.94,2.29
24-09-2024,17:00:00,78,0,978.7,6.2,144,13.7,145,145.09,15.86,10.33,21.08,28.26,7.45,0.82,33.13,3.29,4.4,2.62,1.68,2.85
24-09-2024,18:00:00,79,0,978.4,6.7,144,15.1,147,162.11,19.13,10.79,19.04,28.6,9.42,1.18,29.53,3.69,5.84,2.86,4.99,8.17
24-09-2024,19:00:00,81,0,978.4,6.4,133,14.1,140,167.57,19.16,10.71,18.97,28.68,9.97,1.18,29.49,3.66,6.08,2.82,4.8,8.23
24-09-2024,20:00:00,82,0,978.2,6.9,129,15,134,84.17,20.99,11.54,33.43,28.82,10.93,1.13,22.22,4.48,6.12,2.64,3.42,4.91
24-09-2024,21:00:00,84,0,977.8,6.1,135,14,134,105.68,21.08,11.61,33.06,28.62,9.2,1.23,21.75,4.73,7.62,2.6,3.49,4.36
24-09-2024,22:00:00,87,0,977.7,5.4,138,12.7,135,117.86,17.66,12.03,31.89,28.3,9.97,0.99,21.08,4.05,8.56,3.6,3.42,4.62
24-09-2024,23:00:00,90,0,977.8,4.9,126,12.4,126,106.4,15.8,12.41,31.96,30.62,10.85,0.98,20.03,4.7,7.77,3.63,3.52,5.61
25-09-2024,00:00:00,91,0,978.4,7.3,110,16.1,117,60.71,10.02,9.44,22.08,50.8,5.26,0.71,18.49,3.95,16.66,12.25,9.06,6.17
25-09-2024,01:00:00,90,0,979.3,4.8,127,10,157,79.04,11.78,11.13,27.58,41.04,4.38,0.92,20.57,2.71,4.57,3.86,2.21,4.2
25-09-2024,02:00:00,89,0,979.8,6.9,96,11,116,95.34,17.76,7.5,26.9,36.35,3.85,1,19.27,3.98,6.77,2.31,2.61,4.12
25-09-2024,03:00:00,83,0,980.4,7.4,108,10,110,94.76,13.4,9.15,22.68,37.78,5.45,1.11,19.89,3.82,8.41,2.6,3.25,6.61
25-09-2024,04:00:00,75,0.3,980.8,11.2,127,14.4,127,65.9,12,10.54,27.39,34.89,6.02,1.05,20.46,3.15,5.51,3.6,3.52,5.43
25-09-2024,05:00:00,73,0.3,981.1,12.6,133,16,133,105.5,11.19,10.84,24.97,34.92,6.35,0.96,20.91,3.67,6.57,2.71,3.51,5.02
25-09-2024,06:00:00,68,0.1,980.6,11.3,146,14.4,146,107.34,14.02,12.76,22.39,37.3,8.49,0.95,21.91,3.69,6.98,2.73,3.72,5.1
25-09-2024,07:00:00,64,0.1,979.7,11.2,148,14.2,147,62.62,14.2,13.64,20.32,36.62,9.11,0.92,22.85,4.17,6.98,3.58,3.63,5.47
25-09-2024,08:00:00,62,0,978.4,7.9,159,9.9,158,73.88,13.39,10.5,26.89,33.1,9.19,0.93,22.13,3.01,6.28,2.68,3.42,4.23
25-09-2024,09:00:00,59,0,977.4,8.6,147,10.8,147,128.88,14.99,11.21,26.75,33.66,7.95,0.81,27.59,2.98,7.19,2.62,3.5,4.33
25-09-2024,10:00:00,63,0,976.9,9.5,119,11.9,120,64,12.88,14.81,22.63,28.58,6.7,0.96,37.95,2.94,6.76,1.1,2.26,3.49
25-09-2024,11:00:00,72,0,976.7,10.8,116,13.9,117,66.86,13.87,14.25,21.95,28.58,6.31,1.19,50.99,5.12,3.6,3.29,1.23,3.14
25-09-2024,12:00:00,77,0,976.8,8.9,108,14.2,108,66.96,14.75,11.88,28.88,22.59,7.58,0.69,42.22,6.39,5.58,1.95,1.21,3.01
25-09-2024,13:00:00,77,0,977.7,15.3,110,25.8,111,57.69,13.98,12.94,28.25,23.75,6.68,0.53,40.21,6.31,5.58,2.01,1.28,2.94
25-09-2024,14:00:00,81,0,978.3,15,117,26.1,119,69.73,15.64,14.17,27.64,26.54,8.18,0.89,44.94,3.1,3.42,2.72,1.24,2.11
25-09-2024,15:00:00,83,0,979.2,17.1,122,29,122,101.47,10.42,12.69,20.9,28.35,7.67,0.86,45.62,3.27,4.33,2.64,1.38,2.47
25-09-2024,16:00:00,86,0,979.8,16.3,121,27.5,122,91.92,15.79,10.56,21.44,28.26,7.47,0.65,31.7,3.05,4.28,2.6,2.4,3.28
25-09-2024,17:00:00,88,0,979.9,15.1,118,25.7,121,95.32,15.85,10.55,22.75,28.22,7.73,0.74,31.31,3.32,5.33,2.66,2.72,3.68
25-09-2024,18:00:00,89,0,980,14.7,116,24.7,119,161.53,19.26,10.82,20.72,28.48,8.48,1.08,30.45,3.76,6.73,2.95,5.4,7.81
25-09-2024,19:00:00,89,0,979.6,14.1,117,24.2,119,92.91,19.29,10.83,20.61,27.94,9.19,1.08,30.7,3.28,5.4,2.72,3.99,6.62
25-09-2024,20:00:00,91,0,979.3,13.2,124,23.4,125,129.1,21.1,11.71,35.02,28.38,9.99,1.02,23.37,4,4.62,2.55,2.87,4.11
25-09-2024,21:00:00,92,0,979,12.6,123,22.4,126,81.6,20.95,11.94,34.94,27.97,10.09,1.03,23.38,4.3,8.04,2.58,3.78,3.96
25-09-2024,22:00:00,93,0,979,11.7,115,20.9,121,47.88,17.46,12.21,33.45,28.28,9.11,0.72,22.24,3.59,8.58,3.7,3.46,4.09
25-09-2024,23:00:00,95,0,979,10.5,110,19.2,114,42.41,15.8,12.72,33.83,30.4,8.03,0.71,21.36,4.25,7.54,3.64,3.27,4.97
26-09-2024,00:00:00,95,0,979.1,11.2,112,20.2,115,51.44,10.04,9.38,22.02,50.86,5.22,0.48,17.96,4.01,17.33,12.51,8.64,5.87
26-09-2024,01:00:00,91,0.1,979.8,12.5,120,19.3,123,52,9.75,9.51,27.5,25.83,6.22,0.8,21.11,2.71,6.28,3.89,2.76,5.06
26-09-2024,02:00:00,88,0,979.6,13.4,139,19,138,51,18.41,5.92,25.19,27.46,8.06,0.96,9.2,3.28,4.66,2.33,2.06,3.32
26-09-2024,03:00:00,82,0,980.4,14.2,122,18.5,122,42.25,11.8,8.73,21.53,29.98,7.23,1.16,11.2,2.58,8.4,2.69,2.64,4.4
26-09-2024,04:00:00,79,0.1,981.4,11.2,96,14.5,96,185.5303272,14.82,15.56,38.2,30,10.03136488,1.34,10,1.33,2.86,3.54,3.89,1.58
26-09-2024,05:00:00,78,0.1,981,11.5,107,14.7,108,39,9.34,10.82,23.65,29.98,8.84,0.98,12.48,1.51,6.13,2.65,3.16,2.82
26-09-2024,06:00:00,75,0.1,980.4,10.5,110,13.4,110,26,8.69,9.72,24.86,30.01,10.03136488,0.97,14.36,1.12,3.29,2.66,3.22,3.84
26-09-2024,07:00:00,72,0.1,979.7,8.9,77,11.2,79,23,8.9,11.24,21.75,29.97,13.51,0.87,15.56,1,1.8,3.57,3.2,3.49
26-09-2024,08:00:00,69,0.1,978.4,8.8,86,11,88,23,15.14,9.59,22.78,29.97,5.96,0.88,15.24,2.45,6.68,2.49,3.18,3.88
26-09-2024,09:00:00,68,0,976.9,10.6,100,13.4,101,32.5,14.79,11.46,31.63,33.68,7.4,0.73,28.73,2.8,6.49,2.59,2.84,3.92
26-09-2024,10:00:00,65,0,976.1,9.3,80,12,82,48.39,13.09,15.05,24.38,28.24,6.28,0.85,32.27,2.97,7.15,1.07,2.26,3.89
26-09-2024,11:00:00,66,0,976,12.5,86,16.6,87,100.48,13.3,15.79,21.92,32.79,6.16,0.97,37.7,4.05,4.62,3.1,1.78,3.67
26-09-2024,12:00:00,74,0,976.3,10.3,91,16.8,93,97.83,15.26,14.17,31.64,33.02,10.82,0.62,40.85,4.8,5.52,1.9,1.47,3.36
26-09-2024,13:00:00,77,0,976.8,5.4,105,13,114,96.22,15.65,12.27,32.4,31.92,12.04,0.52,36.49,4.88,5.52,1.96,1.87,3.7
26-09-2024,14:00:00,79,0,977.8,7.6,112,16.7,116,83.56,12.64,11.44,24.23,28.46,13.68,1,38.59,2.89,3.96,2.63,1.49,2.95
26-09-2024,15:00:00,82,0,978.9,9.4,110,19.5,115,88.15,12.57,11.26,24.16,28.26,15.36,1.01,38.9,2.93,4.39,2.62,1.62,3.04
26-09-2024,16:00:00,83,0,979.3,10.9,124,21.7,126,88.85,16.05,10.63,22.72,28.29,15.38,0.7,27.76,3.06,5.29,2.68,1.92,3.15
26-09-2024,17:00:00,84,0,979.3,11,124,22.1,125,71.54,15.46,10.65,22.7,28.56,15.42,0.69,28.03,3.05,5.27,2.66,1.83,3.38
26-09-2024,18:00:00,85,0,979.1,11.5,125,22.5,127,103.19,19.23,10.8,20.8,28.46,15.52,1.04,27.75,3.41,6.06,2.78,3.57,6.83
26-09-2024,19:00:00,86,0,979.1,10.2,122,20.9,126,86.66,19.38,10.91,20.89,28.1,16.53,1.07,27.51,3.41,6.18,2.86,3.54,7.05
26-09-2024,20:00:00,87,0,978.8,9.3,119,19.5,122,65.44,21.04,11.85,35.09,28.86,16.29,1.03,20.77,4.15,6.19,2.6,2.38,4
26-09-2024,21:00:00,88,0,978,8.5,122,18.4,124,63.32,21.17,11.87,35.08,28.47,15.54,1.04,20.98,4.19,7.97,2.57,2.88,3.64
26-09-2024,22:00:00,88,0,977.3,11.4,123,21.7,124,59.76,17.41,12.11,33.65,28.63,14.89,0.74,19.48,3.28,9.24,3.52,3.44,4.28
26-09-2024,23:00:00,87,0,977,12,127,21.9,126,60.72,15.81,12.4,33.65,30.82,14.54,0.75,18.58,3.96,8.22,3.65,3.56,5.3
27-09-2024,00:00:00,87,0,977.5,12.3,117,22.1,117,63.43,10.03,9.34,22.05,50.82,7.45,0.48,18.52,3.78,18.13,11.84,8.82,6.08
27-09-2024,01:00:00,88,0,978.6,7.1,81,13.6,82,63,11.84,11.02,27.55,41.1,7.29,0.71,28.03,2.58,5.99,3.85,3,4.56
27-09-2024,02:00:00,85,0,979.2,10.6,81,14.5,82,57.25,17.22,7.51,26.84,36.31,7.13,0.75,19.96,3.63,7.05,2.38,2.84,3.95
27-09-2024,03:00:00,81,0,979.7,11.5,86,15.1,87,55.63,13.41,9.42,24.4,37.64,9.07,0.95,18.64,3.46,8.75,2.48,3.64,6.68
27-09-2024,04:00:00,75,0,980.2,11.9,80,15.2,80,53.28,11.96,10.76,29.04,34.74,8.05,0.85,19.22,3.26,7.3,3.5,4.06,5.75
27-09-2024,05:00:00,66,0,980.5,15.7,81,20,82,46.8,11.18,11.09,26.67,34.72,7.64,0.77,19.74,3.54,7.89,2.64,4.24,5.39
27-09-2024,06:00:00,66,0,980.6,15.5,88,19.8,88,36.33,14.16,13.23,23.97,36.97,7.85,0.75,20.49,3.53,7.83,2.66,4.1,5.43
27-09-2024,07:00:00,66,0,979.6,13.4,96,17,96,30.32,14.14,14.08,22.1,37.06,7.57,0.69,21.43,3.4,6.83,3.62,3.28,5.22
27-09-2024,08:00:00,65,0,978.3,11.2,96,14.1,96,28.98,13.36,10.59,28.76,33.62,7.32,0.76,20.66,2.61,7.34,2.55,3.02,4.14
27-09-2024,09:00:00,64,0,977.4,9.5,76,11.9,75,28.54,14.87,11.24,31.8,33.37,5.52,0.72,25.85,2.59,7.22,2.52,2.91,4.05
27-09-2024,10:00:00,64,0,976.6,10.4,54,13.2,55,38.93,12.79,14.92,24.35,28.24,5.29,0.75,29.69,2.36,5.66,1.04,1.42,2.96
27-09-2024,11:00:00,70,0.1,976.7,14.8,48,20.2,49,43.06,13.73,14.57,23.57,28.03,4.3,0.93,38.01,3.91,5.39,3.11,1.88,3.79
27-09-2024,12:00:00,75,0,977.1,10.6,67,16.9,67,42.42,15.48,12.33,32.62,28.3,6.58,0.56,34.18,4.47,5.6,1.94,1.71,3.45
27-09-2024,13:00:00,79,0.1,977.5,7.5,100,14.3,102,59.08,14.83,11.46,30.45,28.67,9.17,0.42,35.98,4.26,4.12,2,1.33,2.93
27-09-2024,14:00:00,82,0,978.1,6.6,127,14.2,117,57.98,11.83,10.34,22.01,28.25,10.42,0.8,40.56,2.81,3.13,2.6,0.8,2.66
27-09-2024,15:00:00,84,0,978.9,7.3,134,16.1,125,44.41,11.89,10.39,21.92,28.5,9.72,0.83,40.13,2.78,3.72,2.64,1.06,2.6
27-09-2024,16:00:00,86,0,979,8.5,122,18.6,120,41.72,15.13,9.68,20.53,28.22,10.81,0.49,28.83,2.6,2.82,2.64,0.72,2.53
27-09-2024,17:00:00,86,0,979.4,8.7,104,18.8,105,44.41,15.2,9.77,20.76,28.57,9.98,0.51,29.67,2.96,5.28,2.7,1.88,3.53
27-09-2024,18:00:00,84,0,979.6,10.4,101,20.8,99,49.08,18.74,9.98,18.67,28.04,10.78,0.87,29.19,3.03,4.52,2.91,3.44,6.48
27-09-2024,19:00:00,84,0,979.7,11.5,99,22.4,98,52.62,18.12,9.97,18.6,28.58,10.02,0.9,29.44,3.19,6.35,2.8,3.78,7.14
27-09-2024,20:00:00,88,0,979.4,8.9,98,18.7,98,57.52,20.28,10.86,33.04,28.7,10.15,0.81,22.94,3.75,4.77,2.6,2.19,3.65
27-09-2024,21:00:00,92,0,978.7,6.7,87,15.1,93,52.54,20.14,10.96,32.73,28.2,10.06,0.81,22.35,4,7.49,2.58,2.35,3.36
27-09-2024,22:00:00,95,0,977.8,5.2,74,12.7,82,44.06,17.08,11.15,31.44,28.81,8.84,0.54,21.38,3.29,8.22,3.67,2.25,3.61
27-09-2024,23:00:00,97,0,977.8,5.4,82,12.8,84,37.06,15.3,11.53,31.67,30.86,8.36,0.53,19.93,3.94,7.3,3.73,2.22,4.54
28-09-2024,00:00:00,98,0,978,5.1,94,13,92,34.46,10,9.32,21.52,50.81,4.54,0.45,18.38,3.5,17.27,12.25,7.18,5.33
28-09-2024,01:00:00,95,0,979.1,2.9,11,6.4,61,29.47,11.78,11.05,27.56,41.05,3.38,0.69,27.95,2.25,5.3,3.83,1.9,3.96
28-09-2024,02:00:00,92,0,980.1,2.2,9,3.6,45,29.42,17.18,7.45,26.96,36.3,3.45,0.76,21.84,3.24,6.47,2.4,1.69,3.35
28-09-2024,03:00:00,86,0,981.1,4.4,38,5.7,46,28.51,12.73,8.52,22.25,37.62,6.57,0.74,20.3,3.12,8.1,2.6,2.46,5.95
28-09-2024,04:00:00,80,0,981.8,6.5,84,8.3,84,26.17,11.27,9.88,27.01,34.72,7.15,0.67,20.74,2.88,6.83,3.59,3.04,5.12
28-09-2024,05:00:00,70,0,982.1,10,67,12.5,67,24.7,10.42,10.19,24.64,34.71,7.23,0.56,21.11,3.19,7.54,2.64,3.38,4.86
28-09-2024,06:00:00,69,0,982.1,10.6,46,13.4,47,21.76,13.41,12.17,21.85,37.01,8.3,0.56,22.32,3.02,5.7,2.62,2.8,4.07
28-09-2024,07:00:00,65,0,981.3,9.2,47,11.6,48,28.4,13.53,13.23,19.77,36.6,8.39,0.5,22.98,3.23,6.66,3.62,2.82,4.86
28-09-2024,08:00:00,65,0,980.5,8.4,34,10.7,35,43.42,12.86,9.77,26.85,33.26,9.27,0.5,22.45,2.1,5.31,2.5,2.22,3.27
28-09-2024,09:00:00,62,0,979.4,7.2,27,9.2,28,42.39,14,10.53,29.85,33.16,9.52,0.5,27.4,2.42,7.22,2.64,2.58,3.83
28-09-2024,10:00:00,60,0,978.8,8.4,23,10.6,24,52.7,12.18,14.16,22.24,28.15,10.43,0.59,31.38,2.18,4.03,1.06,1.07,2.68
28-09-2024,11:00:00,62,0,978.5,9.9,21,13.7,23,52.64,13.07,13.68,21.57,28.08,9.93,1.04,39.94,3.62,3.02,3.22,1.23,3.46
28-09-2024,12:00:00,69,0,979,8.5,25,15.7,28,53.65,14.82,11.43,30.6,28.46,8,0.34,35.65,4.61,6.77,1.96,1.6,3.59
28-09-2024,13:00:00,80,0,980.1,5.4,146,13.3,152,48.22,14.69,11.43,30.75,28.48,10.1,0.54,36.26,4.32,4.81,1.99,1.62,3.42
28-09-2024,14:00:00,84,0,981.1,5,139,11.4,154,55.42,11.95,10.46,21.82,28.38,10.09,0.88,41.23,2.78,4.58,2.66,1.44,3.05
28-09-2024,15:00:00,88,0,982.3,5.4,127,9.4,144,63.96,11.81,10.5,21.96,28.6,9.77,0.86,40.99,2.77,4.08,2.62,1.3,2.7
28-09-2024,16:00:00,88,0,983,5.4,138,10.6,145,71.35,15.27,9.66,20.89,28.64,7.64,0.54,30.46,2.9,5.02,2.67,1.36,3.03
28-09-2024,17:00:00,89,0,983.3,7.4,129,14.5,139,70.08,15.09,9.76,20.47,28.56,6.28,0.55,30.43,3.04,5.81,2.62,1.68,3.4
28-09-2024,18:00:00,92,0,983.4,6.9,110,14.5,121,88.38,18.67,9.95,18.57,28.32,5.89,0.91,29.5,3.43,6.54,2.84,3.48,6.91
28-09-2024,19:00:00,93,0,983.1,6.9,105,14.6,111,92.32,18.81,10.02,18.8,28.47,4.82,0.89,29.45,3.56,6.74,2.88,3.8,7.25
28-09-2024,20:00:00,93,0,982.7,7,111,15.9,110,90.42,20.2,10.96,32.88,28.23,4.73,0.84,22.24,4.28,6.44,2.54,2.4,4
28-09-2024,21:00:00,93,0,982.3,6.5,118,15.9,116,85.5,20.01,10.85,32.97,28.7,5.24,0.85,22.71,4.08,7.73,2.58,2.26,3.27
28-09-2024,22:00:00,95,0,982.1,4.9,98,12.9,108,73.94,17,11.23,31.43,28.86,5.46,0.56,21.31,3.38,8.52,3.68,2.27,3.59
28-09-2024,23:00:00,96,0,982.6,6.1,76,13.6,84,61.11,15.2,11.76,31.7,31.48,5.46,0.56,20.33,4.05,7.63,3.69,2.8,4.81
29-09-2024,00:00:00,97,0,982.9,5.4,75,13.3,81,57.03,9.93,9.38,21.83,50.82,7.21,0.48,18.44,3.89,17.79,12.99,8.93,5.84
29-09-2024,01:00:00,96,0,983.3,6.4,47,10.7,60,67.06,11.82,11.09,27.56,41.04,7.6,0.73,27.91,2.69,5.9,3.86,3,4.48
29-09-2024,02:00:00,92,0,983.8,7.3,44,8.8,43,85.8,17.15,7.52,24.42,36.28,8.02,0.75,22.01,3.36,6.57,2.42,2.76,3.9
29-09-2024,03:00:00,84,0,984.5,8.8,35,11.1,36,82.16,12.7,8.49,22.47,37.6,8.56,0.79,20.17,3.6,8.74,2.56,3.48,6.53
29-09-2024,04:00:00,76,0.1,985,7.7,51,9.7,51,76.16,11.32,9.93,27.06,34.74,5.42,0.72,21.26,3.41,7.44,3.52,4.06,5.77
29-09-2024,05:00:00,74,0.1,985,6.8,48,8.4,50,61.9,10.53,10.25,24.58,34.69,3.93,0.63,21.2,3.76,8.07,2.73,4.37,5.51
29-09-2024,06:00:00,73,0,984.5,7.5,37,9.4,38,43.82,13.38,12.27,21.9,37.1,7.81,0.62,22.89,3.22,5.6,2.63,3.4,4.89
29-09-2024,07:00:00,68,0.1,983.4,9.4,29,11.8,29,35.52,13.51,13.31,19.92,37.11,8.74,0.54,23,3.42,6.61,3.6,3.34,5.23
29-09-2024,08:00:00,65,0,982.6,9.3,24,11.7,25,28.88,12.84,9.67,26.66,33.38,8.09,0.55,22.58,2.52,5.35,2.66,2.6,3.8
29-09-2024,09:00:00,62,0,982,9.5,21,11.9,22,33.08,13.98,10.56,29.65,33.38,7.04,0.52,27.34,2.31,4.71,2.59,3.39,3.97
29-09-2024,10:00:00,62,0,981.3,9.9,9,12.3,12,38.42,12.4,14.2,22.48,28.48,9.3,0.63,31.28,2.54,5.2,1.06,1.62,3.46
29-09-2024,11:00:00,63,0,980.9,8.6,15,11.2,15,40.13,13.34,13.67,21.64,28.46,9.45,1.06,40.1,4.32,6.36,3.21,2.34,4.35
29-09-2024,12:00:00,74,0,981.1,3.5,21,8.6,22,48.5,14.73,11.35,30.26,28.54,8.29,0.65,36.87,5,7.44,1.95,2.16,4.07
29-09-2024,13:00:00,82,0,982.1,4.6,138,6.3,141,51.58,14.91,11.37,30.94,28.18,8.15,0.56,37.03,4.66,5.43,1.98,1.22,3.11
29-09-2024,14:00:00,85,0,982.7,4.6,154,6.6,158,53.31,11.96,10.29,21.79,28.04,7.84,0.89,41.43,3.25,6.25,2.66,1.96,3.63
29-09-2024,15:00:00,87,0,983.4,4.2,168,5.9,168,56.54,12.02,10.32,22.06,28.37,9.13,0.87,41.25,2.81,4.03,2.64,1.54,2.83
29-09-2024,16:00:00,90,0,984,5.2,174,3.5,171,61.19,15.01,9.66,20.69,28.08,8.93,0.55,29.75,3.18,6.03,2.61,1.84,3.5
29-09-2024,17:00:00,87,0,984,3.1,170,1.3,180,68.96,15.05,9.64,20.77,28.18,9.07,0.55,30.4,3.14,5.98,2.66,1.74,3.43
29-09-2024,18:00:00,88,0,983.7,2.6,155,1.2,129,84.1,18.49,10.05,18.88,28.01,6.4,0.89,30.14,3.55,6.78,2.78,3.5,7.31
29-09-2024,19:00:00,91,0,983.3,3.8,169,2.7,160,115.83,18.4,10.03,18.57,28.43,6.74,0.94,29.53,3.43,6.6,2.74,3.38,7.13
29-09-2024,20:00:00,93,0,982.9,3.8,197,4.7,198,138.49,20.13,11.03,32.96,28.32,9.01,0.9,22.67,3.46,3.11,2.61,1.78,3.08
29-09-2024,21:00:00,96,0,982.5,4.4,232,6.9,237,131.7,19.98,10.87,33.04,28.3,8.07,0.92,22.61,4.06,8.07,2.57,2.24,3.18
29-09-2024,22:00:00,96,0,982.3,5.3,260,10.7,265,150.8,16.86,11.41,29.44,28.5,7.56,0.59,21.34,3.1,8.2,3.68,2.16,3.61
29-09-2024,23:00:00,96,0,982.5,4.8,255,11.2,270,100.74,15.27,11.49,31.43,31.06,7.06,0.66,20.65,4.09,7.69,3.7,2.15,4.62
30-09-2024,00:00:00,97,0,982.7,4.8,248,11.5,272,66.03,10.03,9.38,21.77,50.82,8.54,0.57,18.34,3.53,16.08,13.52,7.91,5.29
30-09-2024,01:00:00,96,0,983.2,4.9,242,10.3,266,81.23,11.83,11.09,27.47,41.04,8.01,0.82,27.98,2.51,5.87,3.86,2.12,4.19
30-09-2024,02:00:00,90,0,984,7.1,249,13.3,261,100.78,17.26,7.56,26.74,36.35,8.3,0.9,22.05,3.63,7.07,2.31,2,3.66
30-09-2024,03:00:00,82,0,984.5,7.1,260,11.6,263,100.72,12.7,8.52,22.27,37.6,8.19,0.86,20.5,3.49,8.86,2.56,2.86,6.32
30-09-2024,04:00:00,72,0,984.8,8.2,260,10.4,262,92.41,11.3,9.93,26.98,34.72,9.3,0.83,20.91,3.33,7.56,3.5,3.5,5.65
30-09-2024,05:00:00,66,0,984.8,8.8,268,11.2,270,72.24,10.4,10.23,24.57,34.71,9.88,0.74,21.41,3.67,8.34,2.66,4.09,5.49
30-09-2024,06:00:00,62,0,984.1,10.5,290,13.4,290,77.82,13.33,12.23,21.99,36.65,8.64,0.75,22.86,3.39,6.38,2.68,4.99,5.84
